"DendroID","census1","census2","tag","stemtag","species","dendroHt","dbh1","crown1","illumination1","lianas1","code1","stemdead1","date1","dbh2","crown2","illumination2","lianas2","code2","stemdead2","date2","BAinc","Dateinc","Growth","Season"
"1004",6,7,"43966","","virose","1.4",300.010250760892,"4","2","NULL","NULL","alive",21Dec2010,301.125174619862,"4","3","NULL","NULL","alive",16Jun2011,1.11492385896929,177,0.00629900485293385,"Dry"
"1005",6,7,"3557","1","guazul","3.3",572.176854575482,"4","4","NULL","NULL","alive",21Dec2010,572.189721604867,"4","3","NULL","NULL","alive",6Jun2011,0.0128670293850064,167,7.70480801497389e-05,"Dry"
"1006",6,7,"3562","","jac1co","1.99",527.003805892948,"4","4","NULL","NULL","alive",21Dec2010,526.736594471081,"4","4","NULL","NULL","alive",6Jun2011,-0.267211421867273,167,-0.00160006839441481,"Dry"
"1007",6,7,"112475","","apeime","1.4",151.606470438154,"4","2","NULL","NULL","alive",21Dec2010,151.644789099915,"3","2","NULL","NULL","alive",16Jun2011,0.0383186617607407,177,0.000216489614467462,"Dry"
"1008",6,7,"3554","","alsebl","3.1",457.18529831021,"4","4","NULL","NULL","alive",21Dec2010,456.74698230476,"4","3","NULL","NULL","alive",6Jun2011,-0.438316005449792,167,-0.00262464673922031,"Dry"
"1009",6,7,"114575","","gustsu","1.4",162.42545382365,"4","2","NULL","NULL","alive",20Dec2010,162.351357990098,"4","3","NULL","NULL","alive",16Jun2011,-0.0740958335520077,178,-0.000416268727820268,"Dry"
"101",6,7,"402303","","annosp","1.6",235.350191007091,"2","3","NULL","NULL","alive",18Nov2010,235.292492294806,"4","4","NULL","NULL","alive",17May2011,-0.0576987122850596,180,-0.000320548401583665,"Dry"
"1010",6,7,"114732","1","ade1tr","1.4",207.450827487758,"4","2","NULL","L","alive",20Dec2010,207.62717567105,"4","2","NULL","NULL","alive",16Jun2011,0.17634818329185,178,0.00099072013085309,"Dry"
"1011",6,7,"3492","","alsebl","1.65",300.669264022439,"4","4","NULL","NULL","alive",20Dec2010,300.972706483531,"4","3","NULL","NULL","alive",3Jun2011,0.303442461091947,165,0.00183904521873907,"Dry"
"1012",6,7,"114820","","faraoc","1.35",71.7341352197647,"4","1","NULL","NULL","alive",20Dec2010,72.281991147999,"4","2","NULL","NULL","alive",16Jun2011,0.547855928234284,178,0.00307784229345104,"Dry"
"1013",6,7,"114807","1","ade1tr","1.4",220.696211700799,"3","3","NULL","Q","alive",21Dec2010,220.823241239922,"4","3","NULL","NULL","alive",16Jun2011,0.127029539122788,177,0.00071768101199315,"Dry"
"1014",6,7,"3457","1","guazul","2.5",463.117260088523,"4","4","NULL","NULL","alive",20Dec2010,461.887531971952,"4","4","NULL","NULL","alive",3Jun2011,-1.22972811657013,165,-0.0074528976761826,"Dry"
"1015",6,7,"3456","2","guazul","2.7",280.416587083974,"1","3","NULL","NULL","alive",20Dec2010,278.003215616242,"2","3","NULL","NULL","alive",3Jun2011,-2.41337146773134,165,-0.0146264937438263,"Dry"
"1016",6,7,"3456","1","guazul","2.7",455.617723897305,"4","5","NULL","NULL","alive",20Dec2010,455.420295365421,"4","3","NULL","NULL","alive",3Jun2011,-0.197428531884213,165,-0.00119653655687402,"Dry"
"1017",6,7,"3455","","gustsu","1.4",331.560872487497,"4","4","NULL","NULL","alive",20Dec2010,331.796677373517,"4","3","NULL","NULL","alive",17Jun2011,0.235804886019764,179,0.00131734573195399,"Dry"
"1018",6,7,"109313","","gustsu","1.4",100.064850759297,"4","3","NULL","NULL","alive",20Dec2010,101.412459907412,"4","3","NULL","NULL","alive",17Jun2011,1.34760914811582,179,0.00752854272690403,"Dry"
"1019",6,7,"109317","","gustsu","1.4",103.777292444777,"4","3","NULL","NULL","alive",20Dec2010,103.670255486496,"4","3","NULL","NULL","alive",17Jun2011,-0.10703695828164,179,-0.000597971833975641,"Dry"
"102",6,7,"8069","","quaras","1.4",275.469942117671,"3","4","NULL","NULL","alive",18Nov2010,276.669880940267,"4","5","NULL","NULL","alive",17May2011,1.19993882259547,180,0.00666632679219706,"Dry"
"1021",6,7,"109475","","gustsu","1.4",104.006436252087,"4","2","NULL","NULL","alive",20Dec2010,103.990336143866,"4","2","NULL","NULL","alive",17Jun2011,-0.0161001082213517,179,-8.99447386667691e-05,"Dry"
"1022",6,7,"109477","","tri2tu","1.4",205.174787133991,"4","3","NULL","NULL","alive",20Dec2010,205.154809948974,"4","3","NULL","NULL","alive",17Jun2011,-0.0199771850169839,179,-0.000111604385569742,"Dry"
"1023",6,7,"3403","","pla1pi","3.6",540.739630673317,"4","4","NULL","NULL","alive",21Dec2010,540.84169219443,"4","4","NULL","NULL","alive",6Jun2011,0.102061521113569,167,0.000611146833015384,"Dry"
"1024",6,7,"3406","","quaras","4.1",766.460940465771,"4","5","NULL","NULL","alive",21Dec2010,768.701491119956,"4","4","NULL","NULL","alive",6Jun2011,2.24055065418429,167,0.0134164709831395,"Dry"
"1027",6,7,"3404","","tab2ar","4.25",435.142890729645,"4","3","NULL","NULL","alive",21Dec2010,436.61365871149,"4","3","NULL","NULL","alive",6Jun2011,1.47076798184446,167,0.00880699390326024,"Dry"
"1028",6,7,"108148","1","protte","1.4",198.958145974296,"4","3","NULL","NULL","alive",21Dec2010,198.646036908919,"4","3","NULL","NULL","alive",17Jun2011,-0.312109065377314,178,-0.00175342171560289,"Dry"
"1029",6,7,"108148","2","protte","1.4",108.105824311487,"4","2","NULL","NULL","alive",21Dec2010,107.958128884532,"4","1","NULL","NULL","alive",17Jun2011,-0.147695426954769,178,-0.000829749589633534,"Dry"
"103",6,7,"247039","","faraoc","1.4",75.8197361941004,"1","2","NULL","NULL","alive",18Nov2010,76.00914455404,"4","1","NULL","NULL","alive",18May2011,0.189408359939577,181,0.00104645502729048,"Dry"
"1030",6,7,"3408","","brosal","1.4",190.191207380391,"4","2","NULL","NULL","alive",21Dec2010,190.048592715047,"4","2","NULL","NULL","alive",17Jun2011,-0.142614665344553,178,-0.000801205985081757,"Dry"
"1031",6,7,"108172","","alsebl","1.4",109.746223937207,"4","2","NULL","NULL","alive",21Dec2010,109.687902762406,"4","2","NULL","NULL","alive",17Jun2011,-0.0583211748010513,178,-0.000327647049444108,"Dry"
"1032",6,7,"3413","","tri2tu","1.4",448.19866047171,"4","4","NULL","NULL","alive",21Dec2010,451.096816327999,"4","3","NULL","NULL","alive",17Jun2011,2.89815585628889,178,0.0162817744735331,"Dry"
"1033",6,7,"3415","","alsebl","2.75",297.276959524792,"4","4","NULL","NULL","alive",21Dec2010,297.567271538786,"4","3","NULL","NULL","alive",6Jun2011,0.290312013993969,167,0.00173839529337706,"Dry"
"1034",6,7,"108402","","eugeoe","1.4",289.818368378005,"4","4","NULL","NULL","alive",21Dec2010,292.884481046197,"4","3","NULL","NULL","alive",17Jun2011,3.0661126681922,178,0.0172253520684955,"Dry"
"1035",6,7,"3190","","quaras","3.2",899.69601257072,"3","5","NULL","NULL","alive",21Dec2010,900.625971339776,"3","4","NULL","NULL","alive",6Jun2011,0.929958769056384,167,0.00556861538357116,"Dry"
"1037",6,7,"3188","","tri2tu","3.1",537.941960425597,"4","4","NULL","NULL","alive",21Dec2010,538.337707590036,"4","4","NULL","NULL","alive",6Jun2011,0.395747164438603,167,0.00236974349963235,"Dry"
"1038",6,7,"3191","","quaras","3.1",777.39809639441,"4","5","NULL","NULL","alive",21Dec2010,780.433653192936,"4","4","NULL","NULL","alive",6Jun2011,3.0355567985265,167,0.018176986817524,"Dry"
"1039",6,7,"3193","2","ade1tr","2.6",230.164679819532,"4","2","NULL","NULL","alive",21Dec2010,230.267752648991,"4","2","NULL","NULL","alive",6Jun2011,0.103072829459222,167,0.000617202571612109,"Dry"
"104",6,7,"13141","","hirttr","1.4",357.637029132374,"1","4","NULL","NULL","alive",18Nov2010,357.767547735093,"NULL","NULL","NULL","D,Q","dead",18May2011,0.13051860271969,181,0.00072109725259497,"Dry"
"1040",6,7,"3193","1","ade1tr","2.6",532.106546353669,"4","2","NULL","NULL","alive",21Dec2010,532.026832716234,"4","2","NULL","NULL","alive",6Jun2011,-0.0797136374351339,167,-0.000477327170270263,"Dry"
"1041",6,7,"3194","","pri2co","2.6",570.617514276709,"4","5","NULL","NULL","alive",21Dec2010,579.147493834626,"4","4","NULL","NULL","alive",6Jun2011,8.5299795579167,167,0.0510777219036928,"Dry"
"1042",6,7,"103165","","faraoc","1.4",138.498386216475,"4","2","NULL","NULL","alive",21Dec2010,139.334116628248,"4","2","NULL","NULL","alive",17Jun2011,0.835730411773113,178,0.00469511467288266,"Dry"
"1043",6,7,"3182","1","guargu","1.3",547.466396148544,"4","4","NULL","NULL","alive",21Dec2010,550.209506146098,"4","3","NULL","NULL","alive",17Jun2011,2.74310999755392,178,0.0154107303233366,"Dry"
"1044",6,7,"103259","","aspicr","1.5",236.618942683247,"4","3","NULL","NULL","alive",21Dec2010,240.180141995507,"4","3","NULL","NULL","alive",6Jun2011,3.56119931225987,167,0.0213245467799992,"Dry"
"1047",6,7,"103333","","guazul","1.4",356.259584809944,"4","3","NULL","NULL","alive",21Dec2010,364.370993509006,"4","3","NULL","NULL","alive",17Jun2011,8.11140869906262,178,0.0455697117924866,"Dry"
"1048",6,7,"3438","","alsebl","3.1",492.490037720517,"4","3","NULL","NULL","alive",20Dec2010,489.430154726268,"3","3","NULL","NULL","alive",3Jun2011,-3.05988299424888,165,-0.0185447454196902,"Dry"
"1049",6,7,"3439","","beilpe","3",493.830781246664,"4","4","NULL","NULL","alive",20Dec2010,495.920930076932,"4","4","NULL","NULL","alive",3Jun2011,2.09014883026782,165,0.0126675686682898,"Dry"
"1050",6,7,"3440","","tri2tu","1.4",394.697959224576,"3","4","NULL","NULL","alive",20Dec2010,395.163260889854,"4","3","NULL","NULL","alive",17Jun2011,0.465301665278332,179,0.00259945064401303,"Dry"
"1051",6,7,"3441","","alsebl","3.1",591.92995219298,"4","4","NULL","NULL","alive",20Dec2010,591.869474035248,"3","4","NULL","NULL","alive",3Jun2011,-0.0604781577318363,165,-0.000366534289283856,"Dry"
"1053",6,7,"3444","","poutre","3.8",607.990173592728,"4","4","NULL","NULL","alive",20Dec2010,609.874041303941,"4","4","NULL","NULL","alive",3Jun2011,1.88386771121304,165,0.0114173800679578,"Dry"
"1056",6,7,"430436","","micoar","1.4",155.038377181917,"4","3","NULL","NULL","alive",20Dec2010,156.944061839394,"4","3","NULL","NULL","alive",17Jun2011,1.90568465747739,179,0.010646283002667,"Dry"
"1057",6,7,"109275","","faraoc","1.4",137.762053081243,"4","2","NULL","NULL","alive",20Dec2010,137.954385645706,"4","2","NULL","NULL","alive",17Jun2011,0.192332564463129,179,0.00107448360035268,"Dry"
"1058",6,7,"13148","","gustsu","1.4",253.323533136606,"4","3","NULL","NULL","alive",20Dec2010,253.681515288046,"4","3","NULL","NULL","alive",17Jun2011,0.357982151440325,179,0.00199990028737612,"Dry"
"1059",6,7,"3452","","tab2ar","1.75",399.041967245926,"4","3","NULL","NULL","alive",20Dec2010,399.949758098726,"4","3","NULL","NULL","alive",3Jun2011,0.907790852800019,165,0.00550176274424254,"Dry"
"1060",6,7,"3451","","pla2el","1.8",485.082011634458,"4","5","NULL","NULL","alive",20Dec2010,487.77234075045,"4","4","NULL","NULL","alive",3Jun2011,2.69032911599271,165,0.0163050249454104,"Dry"
"1063",6,7,"3164","","guazul","2.9",356.60302721482,"4","4","NULL","NULL","alive",21Dec2010,356.826679272202,"3","3","NULL","NULL","alive",3Jun2011,0.223652057382253,164,0.00136373205720886,"Dry"
"1064",6,7,"104044","1","cupasy","1.4",65.340736575136,"4","2","NULL","NULL","alive",21Dec2010,66.9965373005505,"4","2","NULL","NULL","alive",17Jun2011,1.65580072541449,178,0.00930225126637356,"Dry"
"1065",6,7,"631313","","sapiau","1.4",63.8315456720344,"4","3","NULL","NULL","alive",21Dec2010,63.7711019748979,"4","2","NULL","NULL","alive",17Jun2011,-0.0604436971365629,178,-0.000339571332227882,"Dry"
"1066",6,7,"3153","","luehse","1.9",212.989586079999,"4","3","NULL","NULL","alive",21Dec2010,213.326967139093,"3","3","NULL","NULL","alive",3Jun2011,0.337381059093957,164,0.0020572015798412,"Dry"
"1067",6,7,"631344","","micoar","1.4",96.1408227611215,"4","3","NULL","NULL","alive",21Dec2010,97.9433541971741,"4","3","NULL","NULL","alive",17Jun2011,1.80253143605255,178,0.0101265811014188,"Dry"
"1068",6,7,"631343","","micoar","1.4",61.5393734123504,"4","3","NULL","NULL","alive",21Dec2010,62.816765977246,"4","3","NULL","NULL","alive",17Jun2011,1.27739256489561,178,0.00717636272413262,"Dry"
"1069",6,7,"3158","","hyeral","3.35",615.589908339687,"3","4","NULL","NULL","alive",21Dec2010,617.930362109709,"3","4","NULL","NULL","alive",3Jun2011,2.34045377002178,164,0.0142710595733035,"Dry"
"107",6,7,"8162","","ast2gr","1.7",424.649489496735,"4","5","NULL","NULL","alive",22Nov2010,429.070475290213,"4","5","NULL","JX","alive",19May2011,4.42098579347805,178,0.0248369988397643,"Dry"
"1070",6,7,"3259","","poutre","2.4",716.829583608214,"1","4","NULL","Q","alive",21Dec2010,715.589860824833,"2","3","NULL","NULL","alive",16Jun2011,-1.23972278338113,177,-0.00700408352192726,"Dry"
"1071",6,7,"3258","","pla1pi","3.6",624.724486251595,"4","5","NULL","NULL","alive",21Dec2010,624.164776899866,"4","4","NULL","NULL","alive",16Jun2011,-0.559709351728657,177,-0.00316219972728055,"Dry"
"1072",6,7,"296262","","alchco","1.4",207.772527090092,"4","2","NULL","NULL","alive",21Dec2010,208.282671005,"4","3","NULL","NULL","alive",16Jun2011,0.510143914907957,177,0.00288216901077942,"Dry"
"1080",6,7,"3252","","pla2el","1.4",454.414001717548,"4","4","NULL","NULL","alive",21Dec2010,457.801500795428,"2","3","NULL","NULL","alive",16Jun2011,3.38749907788093,177,0.0191384128693838,"Dry"
"1083",6,7,"96221","","drypst","1.4",229.34373580741,"4","3","NULL","NULL","alive",21Dec2010,229.438667227553,"4","2","NULL","NULL","alive",16Jun2011,0.0949314201427285,177,0.000536335707021065,"Dry"
"1084",6,7,"96226","","protpa","1.4",185.585851481247,"4","3","NULL","NULL","alive",21Dec2010,187.726483804779,"4","2","NULL","NULL","alive",16Jun2011,2.14063232353246,177,0.0120939679295619,"Dry"
"1085",6,7,"96228","","picrla","1.4",184.471763539932,"4","2","NULL","NULL","alive",21Dec2010,184.432192200346,"4","2","NULL","NULL","alive",16Jun2011,-0.0395713395857058,177,-0.000223566890314722,"Dry"
"1086",6,7,"2994","","alsebl","1.4",529.527289757873,"4","4","NULL","NULL","alive",21Dec2010,529.845558443385,"4","3","NULL","NULL","alive",16Jun2011,0.318268685511498,177,0.00179812816673163,"Dry"
"1087",6,7,"432141","","alsebl","1.4",69.4521901290462,"4","2","NULL","NULL","alive",21Dec2010,69.8663101049687,"4","2","NULL","NULL","alive",16Jun2011,0.414119975922517,177,0.00233966088091818,"Dry"
"1088",6,7,"432144","1","micoar","1.4",66.7752357725833,"4","2","NULL","NULL","alive",21Dec2010,69.0206046484739,"4","3","NULL","NULL","alive",16Jun2011,2.24536887589063,177,0.0126856998637889,"Dry"
"1089",6,7,"432144","2","micoar","1.4",67.7645989734543,"1","1","NULL","Q,R","lost_stem",21Dec2010,67.7927775258785,"1","1","NULL","Q,R","lost_stem",16Jun2011,0.028178552424265,177,0.00015920086115404,"Dry"
"109",6,7,"254692","","poular","1.98",122.97869807239,"4","2","NULL","NULL","alive",22Nov2010,124.985961480456,"4","2","NULL","NULL","alive",18May2011,2.00726340806646,177,0.0113404712320139,"Dry"
"1090",6,7,"96434","","tri2tu","1.4",247.825986819809,"4","3","NULL","NULL","alive",21Dec2010,249.146048860031,"4","3","NULL","NULL","alive",16Jun2011,1.32006204022247,177,0.00745797762837552,"Dry"
"1091",6,7,"3003","","pla1pi","3.3",797.880510099218,"3","4","NULL","Q,VU","alive",21Dec2010,797.077646406519,"4","3","NULL","Q,VW","alive",6Jun2011,-0.802863692698452,167,-0.00480756702214642,"Dry"
"1094",6,7,"3141","","apeime","1.4",777.636653858641,"4","5","NULL","NULL","alive",21Dec2010,777.302426466587,"2","4","NULL","Q","alive",17Jun2011,-0.334227392053549,178,-0.00187768197782893,"Dry"
"1095",6,7,"531273","","cecrin","1.4",90.377201866024,"1","4","NULL","NULL","alive",21Dec2010,89.3343528464517,"1","3","NULL","Q","alive",17Jun2011,-1.04284901957222,178,-0.00585870235714728,"Dry"
"1097",6,7,"104694","","gustsu","1.4",217.223159115719,"4","4","NULL","NULL","alive",21Dec2010,217.872867126675,"4","3","NULL","NULL","alive",17Jun2011,0.649708010955692,178,0.00365004500536906,"Dry"
"1098",6,7,"3145","","alsebl","3.1",388.169501929687,"4","4","NULL","NULL","alive",21Dec2010,388.121049228784,"4","3","NULL","NULL","alive",3Jun2011,-0.0484527009033968,164,-0.000295443298191444,"Dry"
"1099",6,7,"104674","","gustsu","1.4",122.325466125122,"4","2","NULL","NULL","alive",21Dec2010,123.081099700528,"4","2","NULL","NULL","alive",17Jun2011,0.755633575406165,178,0.00424513244610205,"Dry"
"11",6,7,"263741","","tachve","1.4",56.6186011902525,"4","1","NULL","NULL","alive",17Nov2010,57.0131895566022,"4","1","NULL","NULL","alive",18May2011,0.39458836634973,182,0.00216806794697654,"Dry"
"110",6,7,"249480","","perexa","1.2",122.832707435211,"4","2","NULL","NULL","alive",22Nov2010,123.27629469363,"4","1","NULL","NULL","alive",19May2011,0.443587258419115,178,0.00249206324954559,"Dry"
"1100",6,7,"104676","1","faraoc","1.4",86.4460013570631,"4","2","NULL","NULL","alive",21Dec2010,86.7577514010338,"4","2","NULL","NULL","alive",17Jun2011,0.311750043970747,178,0.00175140474140869,"Dry"
"1102",6,7,"104683","1","virose","1.4",122.268790551323,"4","3","NULL","NULL","alive",21Dec2010,122.236766212857,"4","2","NULL","NULL","alive",17Jun2011,-0.0320243384666981,178,-0.000179912013857854,"Dry"
"1103",6,7,"3135","","alsebl","1.7",409.842609419944,"4","4","NULL","NULL","alive",21Dec2010,410.156018086711,"4","3","NULL","NULL","alive",3Jun2011,0.313408666766577,164,0.00191102845589376,"Dry"
"1104",6,7,"104784","","tachve","3.8",455.454329687025,"4","4","NULL","NULL","alive",21Dec2010,460.004524722506,"4","4","NULL","NULL","alive",3Jun2011,4.55019503548073,164,0.0277450916797605,"Dry"
"1106",6,7,"104894","1","tri2tu","1.4",47.0494334510384,"4","1","NULL","NULL","alive",21Dec2010,47.4114494804882,"4","1","NULL","NULL","alive",17Jun2011,0.362016029449769,178,0.00203379791825713,"Dry"
"1107",6,7,"104884","","gustsu","1.4",93.2857708601318,"4","2","NULL","NULL","alive",21Dec2010,93.3500321365858,"4","2","NULL","NULL","alive",17Jun2011,0.0642612764539194,178,0.000361018407044491,"Dry"
"1108",6,7,"104880","","tri2tu","1.4",391.258913239616,"4","4","NULL","NULL","alive",21Dec2010,395.486703505872,"4","3","NULL","NULL","alive",17Jun2011,4.22779026625682,178,0.023751630709308,"Dry"
"1109",6,7,"99474","","alsebl","1.7",225.432205713274,"4","2","NULL","NULL","alive",21Dec2010,225.272901471151,"4","2","NULL","NULL","alive",17Jun2011,-0.159304242123284,178,-0.000894967652377999,"Dry"
"111",6,7,"7831","","sympgl","3.8",446.843940879069,"4","4","NULL","NULL","alive",22Nov2010,449.506783476737,"4","4","NULL","NULL","alive",18May2011,2.66284259766871,177,0.0150443084614052,"Dry"
"1111",6,7,"99492","","tri2tu","1.4",329.270894650621,"4","4","NULL","NULL","alive",21Dec2010,329.525804772776,"4","3","NULL","NULL","alive",17Jun2011,0.254910122155479,178,0.00143207933795213,"Dry"
"1112",6,7,"3120","","alsebl","3.3",373.183266794438,"4","4","NULL","NULL","alive",21Dec2010,373.749883011011,"4","3","NULL","NULL","alive",7Jun2011,0.566616216572868,168,0.0033727155748385,"Dry"
"1113",6,7,"3122","1","ormocr","3.6",514.42445596358,"4","5","NULL","NULL","alive",21Dec2010,518.272943448006,"4","4","NULL","NULL","alive",7Jun2011,3.84848748442619,168,0.0229076635977749,"Dry"
"1114",6,7,"3122","2","ormocr","3.6",86.8261753855403,"4","1","NULL","NULL","alive",21Dec2010,87.3513500733782,"4","1","NULL","NULL","alive",7Jun2011,0.525174687837904,168,0.00312603980855895,"Dry"
"1115",6,7,"3031","","cavapl","1.4",597.241276124314,"4","4","NULL","NULL","alive",21Dec2010,599.778605069012,"4","3","NULL","NULL","alive",17Jun2011,2.53732894469772,178,0.0142546569926838,"Dry"
"1116",6,7,"3037","","quaras","3.68",460.09864738133,"4","4","NULL","NULL","alive",21Dec2010,461.656443638498,"4","3","NULL","NULL","alive",6Jun2011,1.55779625716826,167,0.00932812130040876,"Dry"
"1117",6,7,"97226","","quaras","3.1",332.876371869383,"4","4","NULL","NULL","alive",21Dec2010,336.544631858452,"4","3","NULL","NULL","alive",6Jun2011,3.66825998906887,167,0.0219656286770591,"Dry"
"1118",6,7,"97253","","tri2tu","1.4",94.1580211303845,"4","3","NULL","NULL","alive",21Dec2010,95.0304305586974,"2","2","NULL","Q","alive",17Jun2011,0.872409428312906,178,0.00490117656355565,"Dry"
"1119",6,7,"92228","","tri2tu","1.4",220.369447758727,"4","3","NULL","NULL","alive",22Dec2010,220.826949159423,"4","3","NULL","NULL","alive",17Jun2011,0.45750140069535,177,0.00258475367624491,"Dry"
"112",6,7,"7826","","beilpe","3.4",709.768037659582,"4","5","NULL","NULL","alive",22Nov2010,711.098884133372,"4","4","NULL","NULL","alive",18May2011,1.33084647378962,177,0.00751890663157978,"Dry"
"1120",6,7,"2861","","apeime","3.1",628.709992729558,"2","4","NULL","Q","alive",23Dec2010,628.684524015354,"3","3","NULL","NULL","alive",6Jun2011,-0.0254687142031571,165,-0.000154355843655498,"Dry"
"1121",6,7,"2860","","gustsu","1.4",242.140774699597,"4","2","NULL","NULL","alive",22Dec2010,242.16320544669,"4","3","NULL","NULL","alive",17Jun2011,0.022430747092784,177,0.000126727384704995,"Dry"
"1122",6,7,"92240","","guapst","1.4",232.150985881,"4","2","NULL","NULL","alive",22Dec2010,234.007309608385,"4","2","NULL","NULL","alive",17Jun2011,1.85632372738505,177,0.0104877046744918,"Dry"
"1123",6,7,"92372","","hirttr","1.4",191.764821041641,"4","2","NULL","NULL","alive",22Dec2010,195.214051704251,"4","2","NULL","NULL","alive",17Jun2011,3.44923066260955,177,0.0194871788847997,"Dry"
"1124",6,7,"92519","","virose","1.4",226.329536395708,"4","3","NULL","NULL","alive",22Dec2010,226.943328353271,"4","3","NULL","NULL","alive",17Jun2011,0.613791957562711,177,0.00346775117267068,"Dry"
"1125",6,7,"2854","","diptpa","3.88",594.673931764584,"4","4","NULL","NULL","alive",23Dec2010,597.071781587961,"4","4","NULL","NULL","alive",6Jun2011,2.39784982337687,165,0.0145324231719811,"Dry"
"1126",6,7,"2858","","ormoma","3.24",746.535503805436,"4","4","NULL","NULL","alive",23Dec2010,746.583419256685,"4","4","NULL","NULL","alive",6Jun2011,0.0479154512487412,165,0.000290396674234795,"Dry"
"1127",6,7,"3095","","ceibpe","3.5",625.594082727545,"4","4","NULL","NULL","alive",21Dec2010,625.23631236034,"2","4","NULL","NULL","alive",7Jun2011,-0.357770367204921,168,-0.00212958551907691,"Dry"
"1128",6,7,"3093","","gustsu","1.4",355.895019723637,"4","4","NULL","NULL","alive",21Dec2010,356.03875567305,"4","3","NULL","NULL","alive",17Jun2011,0.143735949413099,178,0.000807505333781454,"Dry"
"1129",6,7,"98982","","quaras","1.7",126.985738529303,"4","1","NULL","NULL","alive",21Dec2010,128.049184748184,"4","2","NULL","NULL","alive",17Jun2011,1.06344621888064,178,0.00597441696000361,"Dry"
"113",6,7,"268441","","tratas","1.4",250.246930151348,"2","3","NULL","NULL","alive",22Nov2010,250.800758558667,"1","2","NULL","Q","alive",19May2011,0.553828407319514,178,0.00311139554673884,"Dry"
"1130",6,7,"3106","","gustsu","1.4",283.278429266128,"4","4","NULL","NULL","alive",21Dec2010,283.278429266128,"4","3","NULL","NULL","alive",17Jun2011,0,178,0,"Dry"
"1131",6,7,"99140","","gustsu","1.4",221.549084829026,"4","3","NULL","NULL","alive",21Dec2010,221.494794062072,"4","3","NULL","NULL","alive",17Jun2011,-0.0542907669536419,178,-0.000305004308728325,"Dry"
"1132",6,7,"99218","","faraoc","1.4",138.113757100755,"4","1","NULL","NULL","alive",21Dec2010,139.086794787608,"4","2","NULL","NULL","alive",17Jun2011,0.973037686853274,178,0.00546650385872626,"Dry"
"1133",6,7,"3105","","gustsu","1.4",278.162193990289,"4","4","NULL","NULL","alive",21Dec2010,278.323102396425,"4","3","NULL","NULL","alive",17Jun2011,0.160908406135206,178,0.000903979809748351,"Dry"
"1134",6,7,"3104","","gustsu","1.4",256.223217293039,"4","4","NULL","NULL","alive",21Dec2010,256.293347368527,"4","3","NULL","NULL","alive",17Jun2011,0.0701300754878389,178,0.000393989188133926,"Dry"
"1135",6,7,"94029","","gustsu","1.4",225.568497647568,"4","4","NULL","NULL","alive",21Dec2010,225.536053512838,"4","4","NULL","NULL","alive",17Jun2011,-0.0324441347299853,178,-0.000182270419831378,"Dry"
"1138",6,7,"2796","2","guargu","1.4",79.1652293579326,"4","2","NULL","NULL","alive",21Dec2010,81.9783343104828,"4","1","NULL","NULL","alive",17Jun2011,2.81310495255025,178,0.0158039604075857,"Dry"
"1139",6,7,"2805","1","pri2co","1.4",649.5544830212,"2","4","NULL","Q","alive",21Dec2010,649.850779353296,"3","5","NULL","Q","alive",17Jun2011,0.296296332095949,178,0.0016645861353705,"Dry"
"114",6,7,"7823","","sponra","1.4",643.019986096607,"4","5","NULL","NULL","alive",22Nov2010,642.757725257463,"4","5","NULL","NULL","alive",19May2011,-0.262260839143664,178,-0.0014733755008071,"Dry"
"1140",6,7,"94195","","gustsu","1.4",185.792591039082,"4","3","NULL","NULL","alive",21Dec2010,185.899961028244,"4","3","NULL","NULL","alive",17Jun2011,0.107369989161896,178,0.000603202186302785,"Dry"
"1141",6,7,"94226","","luehse","1.9",102.145944669602,"3","2","NULL","NULL","alive",21Dec2010,103.494587697166,"4","2","NULL","NULL","alive",7Jun2011,1.34864302756381,168,0.0080276370688322,"Dry"
"1142",6,7,"2920","","hyeral","3.9",882.318106152198,"4","5","NULL","NULL","alive",23Dec2010,884.288037399533,"4","4","NULL","NULL","alive",6Jun2011,1.96993124733558,165,0.0119389772565793,"Dry"
"1143",6,7,"90840","1","termob","1.4",230.083279792178,"2","3","NULL","Q","alive",22Dec2010,230.022433669203,"4","2","NULL","NULL","alive",17Jun2011,-0.0608461229755335,177,-0.000343763406641432,"Dry"
"1144",6,7,"90858","","randar","1.4",120.044564319966,"3","1","NULL","L","alive",22Dec2010,120.786726752744,"3","1","NULL","Q,L","alive",17Jun2011,0.742162432778073,177,0.00419300809479138,"Dry"
"1145",6,7,"91014","1","ocotwh","1.4",215.479140856357,"4","2","NULL","NULL","alive",22Dec2010,215.407708104608,"2","2","NULL","Q","alive",17Jun2011,-0.071432751748489,177,-0.000403574868635531,"Dry"
"1146",6,7,"91095","1","faraoc","1.4",128.176439950359,"4","2","NULL","NULL","alive",22Dec2010,128.179615322121,"1","1","NULL","Q,R","lost_stem",17Jun2011,0.00317537176209726,177,1.79399534581766e-05,"Dry"
"1147",6,7,"91090","","tri2tu","1.4",247.223205732593,"4","2","NULL","NULL","alive",22Dec2010,251.612009397035,"4","3","NULL","NULL","alive",17Jun2011,4.38880366444212,177,0.0247955009290515,"Dry"
"1148",6,7,"2916","","tab2ar","3.9",651.772321147996,"4","3","NULL","VU","alive",23Dec2010,654.062763167953,"4","3","NULL","NULL","alive",6Jun2011,2.29044201995646,165,0.0138814667876149,"Dry"
